CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Travelling_Solo,Group_Size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age Group,Total Expenditure,No Spending,Expenditure Category,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0,21.0,0,1.791759469228055,0.0,0.0,3.1354942159291497,6.461468176353717,1,1.0,5,1,0,0,0,0,0,1,2,6.502790045915623,0,1,True,False,False,False,False,True
0,29.0,0,2.9444389791664403,2.0794415416798357,0.0,0.0,6.659293919683638,1,1.0,5,0,0,0,0,0,0,1,3,6.690842277418564,0,2,True,False,False,False,False,True
0,25.0,0,0.0,3.4339872044851463,3.044522437723423,0.0,6.848005274576363,1,1.0,4,1,0,1,0,0,0,0,2,6.899723107284872,0,2,True,False,False,False,False,True
1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,True,False
1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,31.0,0,3.1354942159291497,0.0,0.0,0.6931471805599453,6.263398262591624,1,1.0,5,0,0,0,0,1,0,0,3,6.306275286948016,0,1,False,False,True,True,False,False
1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,False,False,True
1,36.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,5,1,0,1,0,0,0,0,3,0.0,1,3,False,False,True,False,False,True
0,44.0,0,4.969813299576001,3.871201010907891,0.0,6.576469569048224,4.477336814478207,1,1.0,4,1,0,1,0,0,0,0,4,6.902742737158593,0,2,True,False,False,False,False,True
0,15.0,0,0.0,5.988961416889864,0.0,6.148468295917647,0.0,0,2.0,5,1,0,0,1,0,0,0,1,6.763884908562435,0,2,True,False,False,False,False,True
0,21.0,0,0.6931471805599453,3.1354942159291497,0.0,6.476972362889683,1.0986122886681098,1,1.0,5,1,0,1,0,0,0,0,2,6.51471269087253,0,1,True,False,False,False,True,False
1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,0,1,0,0,0,0,0,1,0.0,1,3,False,True,False,True,False,False
1,40.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,0,1,0,0,0,0,4,0.0,1,3,False,True,False,False,False,True
1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,4,1,1,0,0,0,0,0,3,0.0,1,3,False,False,True,False,False,True
0,24.0,0,0.0,0.0,7.797291273547472,0.0,3.9889840465642745,1,1.0,5,1,0,0,1,0,0,0,2,7.818832443803404,0,0,True,False,False,True,False,False
1,45.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,1,0,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
0,22.0,0,0.0,3.713572066704308,6.536691597591305,0.0,4.382026634673881,1,1.0,6,0,0,0,0,1,0,0,2,6.695798917058491,0,2,True,False,False,False,False,True
1,69.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,5,1,0,1,0,0,0,0,5,0.0,1,3,False,False,True,False,False,True
0,44.0,0,6.186208623900494,1.0986122886681098,5.351858133476067,0.0,5.863631175598097,0,3.0,5,0,1,0,0,0,0,0,4,6.955592608396297,0,2,False,False,True,False,False,True
0,43.0,0,0.0,0.0,2.0794415416798357,0.0,6.871091294610546,1,1.0,5,0,0,0,1,0,0,0,4,6.878326468291325,0,2,True,False,False,False,False,True
1,43.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,5,1,0,1,0,0,0,0,4,0.0,1,3,False,False,True,False,False,True
1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,1,0,1,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,48.0,0,5.983936280687191,0.0,0.0,0.0,5.697093486505405,0,2.0,6,0,0,0,1,0,0,0,4,6.542471960506805,0,1,True,False,False,False,False,True
1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,3,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,25.0,0,5.752572638825633,1.0986122886681098,6.47543271670409,4.532599493153256,0.0,1,1.0,3,1,1,0,0,0,0,0,2,6.963189985870238,0,2,False,False,True,False,False,True
0,38.0,1,0.0,0.0,7.212294468500341,0.0,0.0,0,2.0,4,1,1,0,0,0,0,0,4,7.212294468500341,0,2,False,False,True,False,False,True
0,27.0,0,6.834108738813838,3.044522437723423,0.0,0.0,0.0,0,2.0,5,1,0,1,0,0,0,0,4,6.855408798609928,0,2,True,False,False,False,False,True
0,44.0,0,0.0,7.826842098158293,0.0,7.215975002651466,6.583409222158765,1,1.0,2,0,1,0,0,0,0,0,4,8.431417414394833,0,0,False,True,False,False,False,True
0,48.0,0,0.0,6.375024819828097,6.665683717782408,1.6094379124341003,3.091042453358316,0,8.0,5,0,0,0,0,0,0,1,4,7.241366283322318,0,2,True,False,False,False,False,True
0,34.0,0,0.0,5.823045895483019,7.200424892944957,4.532599493153256,5.579729825986222,1,1.0,3,1,1,0,0,0,0,0,4,7.617267813628347,0,0,False,True,False,True,False,False
0,17.0,0,0.0,6.654152520183219,0.0,2.6390573296152584,0.0,1,1.0,4,0,0,1,0,0,0,0,1,6.670766320845874,0,2,True,False,False,False,False,True
1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,1,0,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,0,1,0,1,0.0,1,3,True,False,False,False,False,True
1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,0,1,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,1,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
0,35.0,0,4.997212273764115,5.241747015059643,0.0,2.3978952727983707,5.961005339623274,0,2.0,5,0,1,0,0,0,0,0,4,6.597145701886651,0,2,True,False,False,False,False,True
0,73.0,0,2.833213344056216,0.0,6.583409222158765,1.0986122886681098,4.499809670330265,1,1.0,5,1,0,0,0,0,0,1,5,6.721425700790643,0,2,True,False,False,False,False,True
1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0,0,1,0,0,0,0,0,1,0.0,1,3,False,True,False,False,False,True
1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,6,1,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,21.0,0,2.302585092994046,0.0,0.0,0.0,6.68586094706836,1,1.0,6,0,1,0,0,0,0,0,2,6.697034247666484,0,2,True,False,False,False,False,True
0,31.0,0,6.548219102762372,0.0,6.418364935936212,0.0,0.0,1,1.0,5,0,1,0,0,0,0,0,3,7.177782416195197,0,2,False,False,True,False,False,True
0,26.0,0,7.294377299288821,0.0,2.0794415416798357,1.791759469228055,0.0,1,1.0,5,0,0,0,0,0,0,1,3,7.302496423727326,0,0,True,False,False,False,False,True
0,22.0,0,3.6375861597263857,1.3862943611198906,0.0,5.723585101952381,6.366470447731438,1,1.0,6,1,0,0,1,0,0,0,2,6.831953565565855,0,2,True,False,False,False,False,True
0,25.0,0,0.0,1.3862943611198906,3.1780538303479458,6.542471960506805,0.0,1,1.0,5,1,0,0,1,0,0,0,2,6.579251212010101,0,2,True,False,False,False,False,True
1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,0,1,0,2,0.0,1,3,True,False,False,False,False,True
0,22.0,0,4.59511985013459,0.0,3.8501476017100584,6.464588303689961,0.0,1,1.0,6,0,0,1,0,0,0,0,2,6.666956792429207,0,2,True,False,False,False,False,True
1,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,2,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,35.0,0,5.1647859739235145,0.0,5.945420608606575,0.0,4.143134726391533,1,1.0,5,1,0,1,0,0,0,0,4,6.42648845745769,0,1,False,False,True,False,False,True
0,24.0,0,6.588926477533519,8.157370441186774,5.303304908059076,2.8903717578961645,5.62040086571715,1,1.0,6,0,0,0,0,0,1,0,2,8.456806041401142,0,0,True,False,False,False,True,False
0,59.0,1,6.926577033222725,0.0,5.3471075307174685,0.0,0.0,1,1.0,5,1,1,0,0,0,0,0,5,7.113142108707088,0,2,True,False,False,False,False,True
0,19.0,0,6.760414691083428,0.0,1.791759469228055,7.617267813628347,0.0,1,1.0,5,1,0,0,0,0,1,0,2,7.9724660159745655,0,0,False,False,True,False,False,True
0,29.0,0,6.326149473155099,0.0,5.958424693029782,5.87493073085203,0.0,0,2.0,4,0,0,1,0,0,0,0,3,7.170119543449628,0,2,False,False,True,False,False,True
0,18.0,0,0.0,8.458716261657262,0.0,3.6109179126442243,6.903747257584598,0,2.0,1,1,0,1,0,0,0,0,1,8.656433258507741,0,0,False,True,False,True,False,False
0,26.0,0,0.0,8.49596955496461,0.0,4.143134726391533,4.454347296253507,0,2.0,0,1,1,0,0,0,0,0,3,8.525558107747866,0,0,False,True,False,False,False,True
1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
1,36.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,True,False
1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,0,1,0,0,0,0,2,0.0,1,3,True,False,False,False,True,False
1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,8.0,6,1,0,0,1,0,0,0,3,0.0,1,3,True,False,False,False,False,True
0,9.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,6,1,0,0,1,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,56.0,0,7.177782416195197,0.0,4.248495242049359,0.6931471805599453,0.0,1,1.0,5,1,0,0,0,1,0,0,5,7.22983877815125,0,2,True,False,False,False,True,False
0,47.0,0,7.7266536648476425,0.0,4.770684624465665,0.0,0.0,1,1.0,3,0,1,0,0,0,0,0,4,7.776954403322442,0,0,False,False,True,False,False,True
1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,1,0,1,0,0,0,0,1,0.0,1,3,True,False,False,True,False,False
0,8.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,0,0,1,0,0,0,0,0.0,1,3,False,False,True,False,False,True
0,24.0,0,0.0,5.384495062789089,0.0,4.356708826689592,6.236369590203704,1,1.0,5,0,0,0,0,1,0,0,2,6.690842277418564,0,2,True,False,False,False,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,0,0,0,1,0,0,0,0.0,1,3,True,False,False,False,False,True
1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,False,False,True
1,55.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,0,0,1,0,5,0.0,1,3,False,False,True,False,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,6,0,0,0,0,0,1,0,0,0.0,1,3,True,False,False,True,False,False
1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,1,0,0,0,2,0.0,1,3,False,False,True,False,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,6,1,0,0,1,0,0,0,0,0.0,1,3,True,False,False,False,False,True
1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,3,0.0,1,3,True,False,False,False,True,False
0,20.0,0,0.0,0.0,0.0,5.817111159963204,6.86484777797086,1,1.0,5,0,0,0,0,0,0,1,2,7.164720378771857,0,2,True,False,False,True,False,False
0,11.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,1,1,1,0,0,0,0,0,0,0.0,1,3,False,True,False,False,False,True
0,35.0,0,6.673297967767654,0.0,0.0,0.0,0.0,1,1.0,4,1,1,0,0,0,0,0,4,6.673297967767654,0,2,True,False,False,True,False,False
0,24.0,0,0.0,6.142037405587356,5.7745515455444085,0.0,4.51085950651685,1,1.0,5,1,0,0,0,1,0,0,2,6.775366090936392,0,2,True,False,False,False,False,True
0,44.0,0,0.0,6.879355804460439,6.55250788703459,0.0,0.0,1,1.0,5,0,0,0,0,0,0,1,4,7.421775793644647,0,0,False,False,True,False,False,True
0,19.0,0,5.707110264748875,1.791759469228055,6.466144724237619,0.0,0.0,1,1.0,4,1,0,1,0,0,0,0,2,6.854354502255021,0,2,False,False,True,False,False,True
1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,6,0,0,0,0,1,0,0,4,0.0,1,3,True,False,False,False,False,True
1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,1,1,0,0,0,0,0,3,0.0,1,3,True,False,False,False,True,False
0,29.0,0,1.9459101490553132,1.791759469228055,0.0,8.738094230177667,6.075346031088684,0,2.0,2,0,1,0,0,0,0,0,3,8.807022955925477,0,0,False,True,False,False,False,True
1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,24.0,0,0.0,7.107425474110705,0.0,4.948759890378168,0.0,0,2.0,5,1,0,1,0,0,0,0,2,7.215975002651466,0,2,True,False,False,False,False,True
0,7.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,5,1,0,0,0,0,1,0,0,0.0,1,3,False,False,True,False,False,True
0,25.0,0,0.0,7.264730177929867,0.0,7.302496423727326,0.0,1,1.0,5,0,0,0,0,0,1,0,2,7.976595409316577,0,0,True,False,False,False,True,False
0,21.0,0,3.367295829986474,0.0,0.0,6.4967749901858625,0.0,0,2.0,5,1,0,1,0,0,0,0,2,6.53813982376767,0,1,True,False,False,False,False,True
0,23.0,0,5.147494476813453,7.772331575169614,0.6931471805599453,3.4339872044851463,6.893656354602635,0,3.0,6,0,0,1,0,0,0,0,2,8.177796683277778,0,0,True,False,False,False,True,False
0,21.0,0,0.0,0.6931471805599453,7.949091499830517,0.0,0.0,0,2.0,5,0,0,0,0,1,0,0,2,7.949444420250626,0,0,False,False,True,False,False,True
1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,2,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,True,False,False
0,22.0,0,1.3862943611198906,5.3706380281276624,0.0,0.0,6.3835066348840055,1,1.0,6,0,0,0,0,0,1,0,2,6.695798917058491,0,2,True,False,False,False,False,True
0,22.0,0,7.068172000388042,0.0,0.0,2.302585092994046,0.0,1,1.0,3,0,1,0,0,0,0,0,2,7.075808863978387,0,2,False,False,True,False,False,True
1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,8.0,6,0,0,0,0,0,1,0,3,0.0,1,3,True,False,False,False,True,False
1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
0,23.0,0,0.0,7.969703583278656,0.0,1.9459101490553132,0.0,1,1.0,5,0,0,0,0,1,0,0,2,7.971776122880628,0,0,True,False,False,False,False,True
0,21.0,0,5.099866427824199,4.990432586778736,4.007333185232471,5.5053315359323625,4.564348191467836,1,1.0,5,0,0,0,0,0,0,1,2,6.556778356158042,0,1,True,False,False,False,False,True
0,36.0,0,7.200424892944957,1.9459101490553132,8.963288275610298,0.0,0.0,1,1.0,4,1,0,1,0,0,0,0,4,9.122164681072457,0,0,False,False,True,True,False,False
0,44.0,0,7.138073034044347,1.3862943611198906,0.0,0.6931471805599453,0.0,1,1.0,5,0,0,0,1,0,0,0,4,7.141245122350491,0,2,True,False,False,False,False,True
1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,1,0,0,0,3,0.0,1,3,True,False,False,False,False,True
0,20.0,0,1.0986122886681098,1.0986122886681098,6.776506992372183,2.1972245773362196,0.0,1,1.0,6,1,0,0,0,0,1,0,2,6.790097235513905,0,2,True,False,False,False,False,True
0,56.0,1,6.903747257584598,0.0,5.181783550292085,0.0,6.606650186198215,1,1.0,5,0,0,0,0,0,1,0,5,7.555905093611346,0,0,False,False,True,False,False,True
1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,2,0.0,1,3,True,False,False,True,False,False
0,34.0,0,5.455321115357702,0.0,0.0,6.961296045910167,5.056245805348308,1,1.0,5,0,0,0,0,1,0,0,4,7.275172319452771,0,0,True,False,False,False,False,True
0,18.0,0,4.875197323201151,0.0,2.6390573296152584,5.2574953720277815,6.318968113746434,1,1.0,6,1,0,1,0,0,0,0,1,6.790097235513905,0,2,True,False,False,False,False,True
0,28.0,0,0.0,8.336630087637147,0.0,3.5263605246161616,6.042632833682381,0,6.0,2,0,1,0,0,0,0,0,3,8.439663988907,0,0,False,True,False,True,False,False
1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,0,1,0,2,0.0,1,3,True,False,False,False,False,True
0,11.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,0,1,0,0,0.0,1,3,True,False,False,False,False,True
0,22.0,0,0.0,6.366470447731438,5.424950017481403,4.31748811353631,0.0,1,1.0,6,1,1,0,0,0,0,0,2,6.782192056006791,0,2,True,False,False,False,False,True
1,24.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,1,0,1,0,0,0,0,2,0.0,1,3,False,True,False,False,False,True
0,39.0,0,0.0,3.784189633918261,6.762729506931879,0.0,4.454347296253507,0,2.0,4,0,1,0,0,0,0,0,4,6.900730664045173,0,2,True,False,False,False,False,True
0,34.0,0,0.0,7.4067107301776405,0.0,3.9512437185814275,7.288244401020124,0,5.0,2,0,1,0,0,0,0,0,4,8.058327306580958,0,0,False,True,False,True,False,False
0,16.0,0,6.037870919922137,5.278114659230517,4.61512051684126,4.48863636973214,4.51085950651685,0,2.0,6,1,0,0,0,1,0,0,1,6.79346613258001,0,2,True,False,False,False,False,True
0,26.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,24.0,0,3.828641396489095,4.9344739331306915,0.6931471805599453,0.0,6.274762021241939,1,1.0,5,1,0,1,0,0,0,0,2,6.5722825426940075,0,1,True,False,False,False,False,True
0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,1,0,0,0,0,1,0,0,0.0,1,3,True,False,False,True,False,False
1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,1,0,0,3,0.0,1,3,True,False,False,False,False,True
0,62.0,0,6.635946555686647,2.772588722239781,0.0,0.0,0.0,1,1.0,5,1,0,0,0,1,0,0,5,6.655440350367647,0,2,True,False,False,False,False,True
0,29.0,0,0.0,6.073044534100405,8.496990484098719,5.976350909297934,5.564520407322694,0,3.0,2,0,1,0,0,0,0,0,3,8.697178688412643,0,0,False,True,False,True,False,False
1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
1,48.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,2,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,32.0,0,0.0,6.450470422144176,0.0,0.0,0.0,1,1.0,5,0,0,0,1,0,0,0,3,6.450470422144176,0,1,True,False,False,False,False,True
0,29.0,0,6.124683390894205,5.442417710521793,5.8971538676367405,0.0,0.0,0,2.0,4,1,0,1,0,0,0,0,3,6.956545443151569,0,2,False,False,True,False,False,True
1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,True,False,False
1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
0,8.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,0,0,1,0,0,0,0,0.0,1,3,True,False,False,True,False,False
0,20.0,0,0.0,1.3862943611198906,0.0,7.148345743900068,7.875119281040293,0,5.0,2,1,1,0,0,0,0,0,2,8.270013062273787,0,0,False,True,False,False,False,True
1,29.0,1,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,True,False,False
1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,1,0,0,0,0,0,2,0.0,1,3,True,False,False,True,False,False
0,63.0,0,0.0,4.653960350157523,0.0,6.396929655216146,0.0,1,1.0,5,0,0,0,0,1,0,0,5,6.556778356158042,0,1,True,False,False,False,False,True
0,58.0,0,2.5649493574615367,0.0,5.231108616854587,7.798523053625206,1.6094379124341003,0,7.0,5,0,0,0,1,0,0,0,5,7.878155336503324,0,0,False,False,True,False,False,True
1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0,1,0,0,0,0,0,1,0.0,1,3,False,True,False,True,False,False
0,43.0,0,3.4657359027997265,4.343805421853684,0.0,7.21081845347222,7.446585099157725,0,3.0,0,1,1,0,0,0,0,0,4,8.062747901086354,0,0,False,True,False,False,False,True
1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,0,1,0,0,0,0,1,0.0,1,3,True,False,False,False,False,True
1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,6,1,0,0,1,0,0,0,0,0.0,1,3,True,False,False,False,True,False
0,20.0,0,0.0,1.6094379124341003,6.635946555686647,3.1354942159291497,0.6931471805599453,1,1.0,4,0,0,1,0,0,0,0,2,6.670766320845874,0,2,True,False,False,False,False,True
1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,5,1,0,1,0,0,0,0,3,0.0,1,3,False,False,True,False,False,True
0,20.0,0,0.0,6.042632833682381,5.351858133476067,0.0,0.0,1,1.0,5,1,1,0,0,0,0,0,2,6.447305862541213,0,1,True,False,False,False,False,True
1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,6,1,0,0,1,0,0,0,1,0.0,1,3,True,False,False,True,False,False
1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,1,1,0,0,0,0,0,3,0.0,1,3,False,False,True,True,False,False
0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,0,1,0,0,0,0,0,0,0.0,1,3,False,False,True,False,False,True
0,24.0,0,0.0,0.0,3.9889840465642745,6.481577129276431,0.0,0,2.0,6,1,0,0,0,1,0,0,2,6.559615237493242,0,1,True,False,False,False,False,True
0,13.0,0,0.0,6.583409222158765,0.0,3.6375861597263857,2.1972245773362196,1,1.0,5,1,0,0,0,0,1,0,1,6.643789733147672,0,2,True,False,False,True,False,False
0,38.0,0,3.1354942159291497,2.302585092994046,3.713572066704308,6.597145701886651,0.0,0,3.0,5,0,0,0,0,0,0,1,4,6.6895992691789665,0,2,True,False,False,False,False,True
0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,2,0,1,0,0,0,0,0,0,0.0,1,3,False,True,False,False,False,True
0,24.0,0,0.0,2.3978952727983707,6.63200177739563,0.0,3.044522437723423,1,1.0,4,0,0,1,0,0,0,0,2,6.670766320845874,0,2,True,False,False,False,False,True
1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,1,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,0,0,0,0,1,0,4,0.0,1,3,True,False,False,False,True,False
0,32.0,1,7.07326971745971,0.0,1.6094379124341003,0.0,0.0,0,4.0,3,0,1,0,0,0,0,0,3,7.076653815443951,0,2,False,False,True,False,False,True
1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,0,0,0,0,1,0,0,1,0.0,1,3,True,False,False,False,False,True
0,22.0,0,7.741099090035366,0.0,3.1354942159291497,5.54907608489522,0.0,0,5.0,3,1,1,0,0,0,0,0,2,7.8551570058813445,0,0,False,False,True,False,False,True
0,36.0,0,7.915348169263078,0.0,0.0,0.0,0.0,0,2.0,3,1,1,0,0,0,0,0,4,7.915348169263078,0,0,False,False,True,False,False,True
1,42.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,5,0,0,0,0,0,1,0,4,0.0,1,3,True,False,False,False,True,False
0,19.0,0,0.0,6.139884552226255,5.598421958998375,0.0,1.6094379124341003,1,1.0,5,0,0,0,1,0,0,0,2,6.602587892189336,0,2,True,False,False,False,True,False
1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,0,1,0,0,0,0,0,3,0.0,1,3,False,True,False,True,False,False
1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
0,19.0,0,0.0,4.3694478524670215,6.687108607866515,0.0,2.0794415416798357,1,1.0,6,0,0,0,0,1,0,0,2,6.787844982309579,0,2,True,False,False,False,False,True
0,29.0,0,2.6390573296152584,0.0,6.499787040655854,4.31748811353631,4.624972813284271,0,8.0,6,0,0,0,1,0,0,0,3,6.748759547491679,0,2,True,False,False,False,False,True
0,13.0,0,1.6094379124341003,0.0,7.587817219993427,0.0,3.6888794541139363,1,1.0,5,0,1,0,0,0,0,0,1,7.6093665379542115,0,0,False,False,True,True,False,False
0,50.0,0,6.741700694652055,0.0,5.638354669333745,5.638354669333745,0.0,1,1.0,5,0,0,0,0,1,0,0,4,7.249215057114389,0,2,False,False,True,False,False,True
0,32.0,0,6.285998094508865,0.0,6.602587892189336,4.77912349311153,0.0,0,3.0,5,1,0,0,1,0,0,0,3,7.237778191923443,0,2,False,False,True,False,False,True
1,48.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,0,0,0,1,2,0.0,1,3,False,False,True,True,False,False
0,39.0,0,7.222566018822171,5.560681631015528,6.8679744089702925,0.6931471805599453,3.4011973816621555,0,2.0,5,1,0,0,0,0,0,1,4,7.870547844507712,0,0,False,False,True,False,False,True
0,39.0,0,5.303304908059076,0.0,6.988413181999592,4.189654742026425,0.0,1,1.0,5,0,0,0,0,0,0,1,4,7.207118856207756,0,2,False,False,True,False,False,True
0,47.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,1,0,0,0,0,4,0.0,1,3,False,False,True,False,False,True
0,22.0,0,3.8918202981106265,5.799092654460526,5.209486152841421,3.295836866004329,5.043425116919247,1,1.0,5,1,0,1,0,0,0,0,2,6.606650186198215,0,2,True,False,False,False,False,True
0,24.0,0,0.0,7.893945138235959,0.0,1.0986122886681098,3.828641396489095,1,1.0,5,0,0,0,0,0,1,0,2,7.911324018963353,0,0,True,False,False,False,False,True
